Date,2802.T,2914.T,3382.T,3407.T,4063.T,4502.T,4519.T,4523.T,4543.T,4568.T,4661.T,4901.T,4911.T,5108.T,5401.T,5802.T,6098.T,6501.T,6503.T,6594.T,6702.T,6758.T,6861.T,6902.T,6954.T,6971.T,7011.T,7203.T,7267.T,7270.T,7733.T,7741.T,8001.T,8031.T,8035.T,8058.T,8267.T,8306.T,8316.T,8802.T,9020.T,9022.T,9432.T,9433.T,9983.T,9984.T,^N225
2015-07-21,1254.9288330078125,2670.790771484375,1477.483154296875,702.8404541015625,1222.8138427734375,4006.082763671875,1275.48681640625,6997.734375,713.416259765625,742.8350830078125,1580.1573486328125,1268.281494140625,2683.109375,1621.843505859375,327.28057861328125,1424.005615234375,1187.0380859375,637.1539306640625,1201.8111572265625,2293.054931640625,581.964111328125,670.6243286132812,16627.609375,1137.15185546875,3793.71923828125,1266.8363037109375,556.1707763671875,1217.4849853515625,908.1275024414062,3162.234375,1111.685302734375,4481.7236328125,212.34739685058594,537.0400390625,1825.775634765625,614.2922973632812,530.8018798828125,622.4190063476562,1175.7845458984375,2377.559814453125,3414.677001953125,4189.08349609375,66.75911712646484,1122.62353515625,17910.1171875,824.8560791015625,20841.970703125
2015-07-22,1234.9176025390625,2690.2587890625,1469.8033447265625,680.3792114257812,1198.2918701171875,3976.36181640625,1265.7607421875,6897.064453125,705.4769287109375,743.8214721679688,1590.0072021484375,1255.0352783203125,2671.36572265625,1593.9315185546875,324.8139343261719,1380.2412109375,1174.6566162109375,627.938720703125,1181.0294189453125,2254.5283203125,598.368408203125,661.536376953125,16148.177734375,1120.18505859375,3721.918212890625,1225.3326416015625,542.3916015625,1203.2403564453125,902.477294921875,3109.26611328125,1139.77001953125,4471.8916015625,212.84320068359375,538.8843383789062,1801.1259765625,613.7257080078125,526.97314453125,607.6434326171875,1153.6875,2359.69384765625,3426.0693359375,4153.9736328125,65.18106079101562,1104.2724609375,17765.068359375,817.0257568359375,20593.669921875
2015-07-23,1258.372314453125,2705.718017578125,1503.4366455078125,685.9764404296875,1188.483642578125,4007.375732421875,1310.2220458984375,6492.82421875,721.3557739257812,753.6844482421875,1630.94970703125,1257.4053955078125,2726.472900390625,1587.8636474609375,320.2169494628906,1394.216552734375,1170.0140380859375,622.2302856445312,1173.971435546875,2451.521240234375,594.1156005859375,685.8955688476562,16179.1826171875,1119.8035888671875,3702.407958984375,1223.570556640625,541.31396484375,1203.0950927734375,905.1292114257812,3116.145263671875,1139.77001953125,4451.3330078125,213.622314453125,534.6927490234375,1800.637939453125,612.36572265625,526.97314453125,613.1843872070312,1164.210205078125,2375.00732421875,3484.451416015625,4222.34521484375,66.99581146240234,1110.1522216796875,17913.13671875,818.4283447265625,20683.94921875
2015-07-24,1247.61328125,2713.161376953125,1500.788330078125,681.5423583984375,1238.34423828125,4017.714599609375,1293.549072265625,6577.88671875,722.4900512695312,751.9938354492188,1635.3912353515625,1265.2139892578125,2749.962158203125,1566.01953125,318.53521728515625,1373.989013671875,1179.2996826171875,615.6246948242188,1148.4844970703125,2444.640869140625,593.9417724609375,692.2662963867188,16214.9599609375,1111.22509765625,3636.85107421875,1215.1524658203125,537.5419921875,1203.0950927734375,898.6718139648438,3110.298095703125,1131.57861328125,4394.57470703125,209.79754638671875,531.0039672851562,1817.47802734375,594.79833984375,520.591552734375,605.1810302734375,1148.215576171875,2352.461181640625,3437.4599609375,4183.5390625,66.84517669677734,1107.1231689453125,17601.890625,812.4681396484375,20544.529296875
2015-07-27,1222.2216796875,2674.225830078125,1489.400634765625,677.689697265625,1204.3406982421875,3946.638916015625,1246.308837890625,6286.02099609375,706.6112670898438,744.8077392578125,1585.7579345703125,1257.26611328125,2651.49072265625,1575.5545654296875,315.5079040527344,1360.381591796875,1187.0380859375,613.5043334960938,1157.89501953125,2436.614501953125,594.54931640625,680.5552978515625,15850.0166015625,1114.4659423828125,3646.216064453125,1205.75537109375,538.8505249023438,1189.4315185546875,898.2103271484375,3099.2919921875,1103.4940185546875,4350.32861328125,207.6018829345703,528.6566162109375,1804.0548095703125,590.8314819335938,517.613525390625,605.7964477539062,1146.742431640625,2341.826416015625,3370.5341796875,4087.450927734375,66.22830200195312,1103.9158935546875,17607.939453125,807.7931518554688,20350.099609375
2015-07-28,1246.106689453125,2639.012939453125,1482.51513671875,681.4696655273438,1190.608642578125,3920.792236328125,1244.9193115234375,6229.05224609375,714.5505981445312,731.985595703125,1591.552001953125,1255.59326171875,2658.717529296875,1564.8057861328125,311.8079528808594,1356.70361328125,1191.6807861328125,608.6112060546875,1159.0716552734375,2420.5615234375,591.1644287109375,674.5592041015625,15384.8955078125,1118.4691162109375,3616.55908203125,1229.4439697265625,514.5253295898438,1174.0244140625,888.1776733398438,3052.515869140625,1099.9832763671875,4340.94287109375,203.0687255859375,521.1116333007812,1816.0130615234375,585.3911743164062,519.1736450195312,598.682373046875,1129.0648193359375,2297.159423828125,3353.446533203125,4076.3642578125,67.19667053222656,1109.0830078125,17940.3359375,795.6389770507812,20328.890625
2015-07-29,1258.8023681640625,2667.069091796875,1520.6505126953125,683.5049438476562,1194.5322265625,3929.839111328125,1257.42431640625,6341.43017578125,723.6243286132812,738.7489013671875,1595.80078125,1261.0308837890625,2741.8310546875,1544.17529296875,309.7897644042969,1359.6461181640625,1191.6807861328125,600.7008056640625,1142.2109375,2391.895751953125,583.8734741210938,685.8020629882812,14733.7177734375,1117.3253173828125,3231.021484375,1222.78759765625,497.821044921875,1179.1119384765625,887.1397705078125,3060.082275390625,1103.4940185546875,4536.248046875,208.73507690429688,525.8064575195312,1608.322509765625,593.8914794921875,535.340087890625,601.14501953125,1132.221435546875,2262.7021484375,3371.958251953125,4126.2568359375,68.99706268310547,1139.014892578125,18200.205078125,797.0413208007812,20302.91015625
2015-07-30,1243.7398681640625,2728.62109375,1498.6695556640625,691.500732421875,1204.8314208984375,3942.7607421875,1267.1502685546875,6308.6533203125,737.234619140625,710.0050048828125,1593.6761474609375,1272.0460205078125,2734.603515625,1612.655029296875,327.7290344238281,1390.1710205078125,1183.9425048828125,639.8450927734375,1077.5128173828125,2372.40234375,563.04248046875,671.7485961914062,14666.9326171875,1141.5362548828125,3238.044921875,1245.693115234375,506.7506408691406,1186.524658203125,903.9763793945312,3120.2724609375,1110.51513671875,4586.3037109375,213.83482360839844,535.8663330078125,1635.900390625,604.431884765625,540.3035278320312,610.9953002929688,1153.6875,2289.501953125,3446.00439453125,3972.885009765625,69.5350570678711,1130.1064453125,18713.908203125,805.8064575195312,20522.830078125
2015-07-31,1227.38623046875,2756.104736328125,1515.883544921875,684.8860473632812,1212.5146484375,4031.9287109375,1253.2562255859375,6317.23779296875,725.892578125,715.5001220703125,1519.709228515625,1371.8800048828125,2710.6630859375,1622.016845703125,328.6260681152344,1360.381591796875,1210.2525634765625,655.9921875,1045.751953125,2546.692626953125,564.6917114257812,662.0049438476562,14907.845703125,1172.419677734375,3227.89990234375,1251.95751953125,505.134033203125,1199.6065673828125,917.814453125,3153.9794921875,1111.685302734375,4690.8837890625,215.46385192871094,540.3935546875,1669.5804443359375,607.3787841796875,537.8925170898438,615.64697265625,1166.7353515625,2343.953857421875,3488.7236328125,4013.53759765625,68.33716583251953,1122.62353515625,18544.689453125,804.17041015625,20585.240234375
2015-08-03,1219.4248046875,2775.0,1524.0931396484375,697.025146484375,1196.0029296875,4071.34423828125,1272.7078857421875,6389.8134765625,722.4900512695312,719.8679809570312,1532.0692138671875,1386.5206298828125,2887.27880859375,1637.6197509765625,319.76849365234375,1366.6339111328125,1207.1572265625,647.7554931640625,1043.7918701171875,2606.31787109375,566.7748413085938,649.4506225585938,14316.298828125,1162.125,3198.2431640625,1245.3011474609375,504.2870788574219,1191.90283203125,998.3062744140625,3030.1591796875,1109.344970703125,4705.18408203125,212.55987548828125,538.7166748046875,1637.6092529296875,600.3518676757812,549.6629028320312,604.7020874023438,1152.00390625,2294.60693359375,3478.755859375,4023.699462890625,69.6283187866211,1140.6185302734375,18354.3203125,802.1835327148438,20548.109375
2015-08-04,1226.09521484375,2711.1572265625,1555.343017578125,705.7481079101562,1181.78076171875,4155.98876953125,1287.991455078125,6540.4287109375,710.0137329101562,745.9348754882812,1552.1544189453125,1377.7364501953125,2967.681884765625,1636.92626953125,314.72314453125,1353.026123046875,1207.1572265625,635.84912109375,1032.8126220703125,2568.47802734375,547.2457275390625,640.4564819335938,13879.80078125,1155.0716552734375,3185.75634765625,1213.7822265625,493.58721923828125,1180.419677734375,996.8068237304688,3074.8720703125,1114.0257568359375,4717.69921875,210.29336547851562,526.1416015625,1613.4478759765625,559.2100830078125,567.2477416992188,605.1124877929688,1163.1575927734375,2346.080322265625,3557.07373046875,4047.722412109375,69.82197570800781,1140.083740234375,18547.71484375,797.158203125,20520.359375
2015-08-05,1236.85400390625,2646.456298828125,1564.082275390625,734.533447265625,1199.4366455078125,4137.25048828125,1361.6309814453125,6701.96875,801.8844604492188,753.96630859375,1535.1593017578125,1378.8515625,2932.44873046875,1654.7830810546875,317.52606201171875,1376.19580078125,1216.443115234375,635.2782592773438,1039.08642578125,2522.61279296875,546.8117065429688,628.651611328125,14332.9951171875,1158.694091796875,3316.090087890625,1244.3223876953125,489.96923828125,1152.6572265625,1004.8790893554688,3095.5087890625,1143.280517578125,4711.44189453125,218.86373901367188,530.6686401367188,1633.2166748046875,550.0297241210938,554.2010498046875,606.0701904296875,1166.9456787109375,2430.30908203125,3572.737548828125,4097.61474609375,68.77471160888672,1130.2847900390625,17671.39453125,818.895751953125,20614.060546875
2015-08-06,1218.9942626953125,2665.92333984375,1548.72265625,737.4409790039062,1225.1021728515625,4097.18994140625,1363.0201416015625,6620.80712890625,818.8975219726562,756.92529296875,1517.970947265625,1383.0345458984375,2870.56591796875,1647.8486328125,319.4320983886719,1394.951904296875,1211.800048828125,635.2782592773438,1033.5966796875,2545.544921875,547.5062255859375,625.4663696289062,14557.212890625,1170.5133056640625,3417.546630859375,1260.962890625,491.81671142578125,1167.628662109375,1034.631103515625,3145.724365234375,1146.791259765625,4737.36279296875,219.43032836914062,551.6270751953125,1633.2166748046875,546.2896118164062,540.3035278320312,606.4122314453125,1175.9949951171875,2416.271240234375,3551.37841796875,4068.973388671875,70.94813537597656,1118.8822021484375,17290.654296875,834.4393920898438,20664.439453125
2015-08-07,1198.982421875,2689.68603515625,1528.5953369140625,735.9871826171875,1235.7283935546875,4070.69775390625,1326.89501953125,6599.73876953125,815.4949951171875,737.33984375,1516.618896484375,1381.779541015625,2887.730712890625,1642.994140625,322.3473205566406,1397.5263671875,1217.99072265625,641.2314453125,1050.4576416015625,2527.198974609375,548.3741455078125,627.3399047851562,14802.892578125,1177.1854248046875,3434.717041015625,1274.8626708984375,500.2073059082031,1179.983642578125,1019.5243530273438,3179.775146484375,1122.2169189453125,4757.92041015625,226.9382781982422,553.8068237304688,1639.3179931640625,551.729736328125,535.7655029296875,611.9530029296875,1187.9908447265625,2429.45849609375,3501.5390625,4060.65869140625,70.4460220336914,1139.014892578125,17133.517578125,864.824951171875,20724.560546875
2015-08-10,1220.9306640625,2740.932373046875,1562.4932861328125,729.0816650390625,1232.622314453125,4145.0048828125,1354.683349609375,6684.80078125,814.3606567382812,752.2755126953125,1530.330810546875,1387.6358642578125,2984.39501953125,1605.8939208984375,320.8896789550781,1386.86083984375,1235.0145263671875,641.1498413085938,1051.2418212890625,2527.198974609375,550.370361328125,629.2137451171875,14595.373046875,1159.456298828125,3371.5009765625,1259.5924072265625,498.2059631347656,1183.76318359375,1013.0668334960938,3161.546142578125,1149.131591796875,4779.37353515625,223.3967742919922,551.7948608398438,1618.3292236328125,553.0897827148438,545.4086303710938,608.1906127929688,1196.1981201171875,2430.73486328125,3547.1064453125,4142.8876953125,71.4358901977539,1188.5450439453125,17085.171875,889.1334228515625,20808.689453125
2015-08-11,1198.7669677734375,2706.290771484375,1537.5994873046875,735.26025390625,1230.4974365234375,4148.880859375,1349.1260986328125,6627.83251953125,807.5555419921875,745.3712768554688,1504.8385009765625,1388.6121826171875,2839.85009765625,1584.3961181640625,328.5139465332031,1387.2286376953125,1210.2525634765625,633.6473388671875,1060.65234375,2520.319091796875,561.133056640625,647.2958984375,14731.3359375,1152.9744873046875,3359.794189453125,1265.074462890625,499.9761657714844,1180.565185546875,1013.5278930664062,3165.673583984375,1146.791259765625,4773.1162109375,223.89271545410156,551.9623413085938,1628.5789794921875,555.3565673828125,538.8851928710938,609.9008178710938,1191.989501953125,2412.442626953125,3520.051025390625,4131.80029296875,70.6755599975586,1175.004638671875,16786.01171875,895.0938110351562,20720.75
2015-08-12,1164.7686767578125,2667.92822265625,1530.7139892578125,732.3526000976562,1219.217041015625,4167.61962890625,1318.5587158203125,6566.181640625,793.9450073242188,744.8077392578125,1492.092041015625,1379.82763671875,2689.433837890625,1568.44677734375,316.74127197265625,1366.6339111328125,1210.2525634765625,627.5311279296875,1051.6336669921875,2415.975341796875,552.7139282226562,626.403076171875,14507.12109375,1137.5328369140625,3276.28759765625,1241.97314453125,495.74261474609375,1160.9423828125,991.2720336914062,3156.043212890625,1154.982666015625,4645.29736328125,216.3138427734375,548.609130859375,1560.7320556640625,544.5895385742188,532.5037231445312,601.6239013671875,1167.5771484375,2431.585205078125,3508.658447265625,4100.3876953125,71.78738403320312,1179.63671875,16317.63671875,898.4830932617188,20392.76953125
2015-08-13,1181.9832763671875,2642.447998046875,1548.72265625,755.2499389648438,1209.735595703125,4200.57275390625,1385.250732421875,6714.453125,808.689697265625,753.6844482421875,1476.834716796875,1389.0302734375,2742.28271484375,1552.6700439453125,316.85333251953125,1372.51806640625,1196.3236083984375,621.0068359375,1083.0023193359375,2347.17626953125,553.4950561523438,630.8064575195312,14557.212890625,1141.7271728515625,3299.7001953125,1253.9150390625,506.673583984375,1154.2562255859375,993.5781860351562,3152.259765625,1157.3228759765625,4614.0126953125,216.3846893310547,553.3038940429688,1609.5428466796875,550.4830322265625,542.0050659179688,592.1839599609375,1140.008056640625,2430.30908203125,3495.843505859375,4117.015625,71.48612213134766,1173.044677734375,16773.92578125,875.4600219726562,20595.55078125
2015-08-14,1184.135009765625,2660.484130859375,1547.1334228515625,751.6155395507812,1198.4554443359375,4199.2802734375,1375.5247802734375,6692.60498046875,814.3606567382812,744.9486083984375,1487.0706787109375,1421.3785400390625,2801.455810546875,1546.08251953125,310.0140075683594,1368.84033203125,1216.443115234375,619.7023315429688,1074.7681884765625,2310.483642578125,547.4195556640625,630.8064575195312,14578.677734375,1139.820556640625,3250.532470703125,1252.7408447265625,494.6648864746094,1154.837646484375,968.5541381835938,3205.5712890625,1144.45068359375,4619.37646484375,215.959716796875,546.0940551757812,1563.66064453125,542.889404296875,542.0050659179688,591.0210571289062,1140.428955078125,2483.909423828125,3511.507080078125,4108.70263671875,70.51058959960938,1171.0849609375,16616.79296875,887.3805541992188,20519.44921875
2015-08-17,1191.8818359375,2703.427978515625,1550.841064453125,757.0673828125,1217.0919189453125,4214.78759765625,1397.7554931640625,6795.61572265625,817.7634887695312,753.1209106445312,1493.057373046875,1453.7271728515625,2758.54443359375,1562.3790283203125,311.2473449707031,1380.9766845703125,1228.823974609375,618.1526489257812,1057.123291015625,2333.416259765625,546.72509765625,622.6555786132812,14638.3095703125,1156.2154541015625,3262.239501953125,1270.3603515625,495.126708984375,1152.9478759765625,970.9757690429688,3236.52685546875,1144.45068359375,4664.96142578125,218.5803985595703,549.27978515625,1585.38134765625,547.0829467773438,550.23046875,591.2262573242188,1142.3232421875,2461.36376953125,3559.921875,4138.26806640625,71.4358901977539,1155.940673828125,16770.90625,877.3298950195312,20620.259765625
2015-08-18,1186.932373046875,2704.286376953125,1533.891845703125,758.1576538085938,1215.94775390625,4253.55615234375,1394.976806640625,6787.8125,807.5555419921875,766.7883911132812,1437.823486328125,1455.9580078125,2742.28271484375,1575.034423828125,311.3594665527344,1389.4351806640625,1202.5140380859375,619.7837524414062,1071.6312255859375,2340.296630859375,545.075927734375,630.712890625,14705.095703125,1160.4093017578125,3312.968017578125,1262.33349609375,496.4353332519531,1158.0355224609375,973.8590698242188,3222.76806640625,1105.834228515625,4585.41015625,216.24298095703125,551.2918090820312,1582.208740234375,550.596435546875,538.8851928710938,598.682373046875,1151.7935791015625,2473.7001953125,3520.051025390625,4125.33251953125,69.82914733886719,1145.07275390625,16471.748046875,869.4998779296875,20554.470703125
2015-08-19,1168.4268798828125,2652.18212890625,1519.061279296875,747.9811401367188,1183.252197265625,4221.89453125,1372.7459716796875,6663.72900390625,789.4083251953125,725.64501953125,1396.3016357421875,1432.5333251953125,2691.24072265625,1563.0723876953125,307.2109680175781,1365.89794921875,1205.609619140625,613.1780395507812,1038.3021240234375,2255.90380859375,538.9136352539062,624.248291015625,14414.0947265625,1146.1116943359375,3181.073486328125,1230.226806640625,490.8158874511719,1147.8603515625,962.0964965820312,3164.29736328125,1085.9410400390625,4497.8125,214.18896484375,548.4414672851562,1561.2200927734375,544.5895385742188,524.9877319335938,593.7572021484375,1146.5322265625,2464.766845703125,3443.1572265625,4091.146484375,69.4274673461914,1137.7679443359375,16275.330078125,873.8239135742188,20222.630859375
2015-08-20,1156.8072509765625,2568.871826171875,1500.788330078125,753.7962646484375,1173.770263671875,4192.17236328125,1347.736328125,6538.08837890625,793.9450073242188,711.8365478515625,1354.779052734375,1412.1761474609375,2554.825927734375,1505.3414306640625,301.6048889160156,1331.3277587890625,1222.6331787109375,605.5938720703125,1014.383544921875,2225.173828125,531.0150756835938,605.2296142578125,14356.8525390625,1092.1614990234375,3130.3447265625,1219.4595947265625,476.8058166503906,1123.877197265625,938.68701171875,3157.418212890625,1085.9410400390625,4465.634765625,208.805908203125,534.8604125976562,1548.773193359375,527.8155517578125,522.151611328125,581.3074951171875,1113.912353515625,2469.020263671875,3455.971923828125,4074.517578125,69.18358612060547,1142.2220458984375,16329.7265625,893.107177734375,20033.51953125
2015-08-21,1128.188232421875,2540.529296875,1472.7161865234375,725.3743896484375,1156.11474609375,4060.35986328125,1304.6644287109375,6291.48486328125,767.8583374023438,687.6014404296875,1313.2569580078125,1377.457275390625,2402.151123046875,1457.318603515625,295.66259765625,1297.1251220703125,1194.776123046875,587.7344360351562,975.9569091796875,2117.159912109375,511.3991394042969,578.996826171875,13996.677734375,1071.381591796875,3081.957763671875,1193.8134765625,466.64459228515625,1090.155029296875,913.8934936523438,2980.974853515625,1053.1754150390625,4318.15087890625,205.54776000976562,530.1657104492188,1493.6168212890625,525.2086181640625,518.322509765625,557.4340209960938,1060.87890625,2374.156494140625,3408.98095703125,3914.67724609375,67.06035614013672,1128.3248291015625,15764.6474609375,860.3839721679688,19435.830078125
2015-08-24,1086.01318359375,2397.384765625,1388.500732421875,692.227783203125,1097.7529296875,3854.886474609375,1236.5831298828125,6003.5224609375,734.9663696289062,647.0216674804688,1221.1361083984375,1304.3944091796875,2235.021484375,1380.517333984375,274.6959533691406,1212.90576171875,1120.4893798828125,554.2987060546875,936.74609375,2001.3492431640625,488.1380920410156,532.8080444335938,12916.154296875,1016.6688232421875,3028.887939453125,1144.6746826171875,445.39849853515625,1016.60595703125,854.2743530273438,2730.582763671875,995.8358764648438,4051.78662109375,196.48155212402344,508.5364685058594,1455.78857421875,501.2943115234375,515.3444213867188,510.91851806640625,975.4363403320312,2193.787841796875,3139.850830078125,3573.74853515625,62.663326263427734,1085.2086181640625,15380.884765625,833.9718017578125,18540.6796875
2015-08-25,1052.4451904296875,2281.43798828125,1322.822998046875,662.2066650390625,1053.287109375,3676.550537109375,1197.67919921875,5824.8134765625,711.1480102539062,618.7003784179688,1195.2569580078125,1274.5560302734375,2183.0751953125,1317.5853271484375,260.45660400390625,1145.9716796875,1078.703369140625,533.0955200195312,899.1039428710938,1990.570556640625,468.3486328125,531.121826171875,12548.8271484375,981.0198364257812,2926.649658203125,1089.467529296875,429.2329406738281,977.5053100585938,818.7564697265625,2615.361083984375,965.4108276367188,3891.788818359375,187.0612030029297,487.91351318359375,1464.3304443359375,472.27984619140625,486.4149169921875,509.1400451660156,958.6002197265625,2146.142578125,3005.998046875,3381.571533203125,61.83125686645508,1034.966064453125,14497.0107421875,805.2222290039062,17806.69921875
2015-08-26,1062.3431396484375,2336.118896484375,1362.282470703125,678.7074584960938,1074.53955078125,3728.241943359375,1228.2467041015625,5954.35693359375,716.8189697265625,625.6046752929688,1291.8201904296875,1306.904541015625,2348.398193359375,1367.8614501953125,270.5475158691406,1186.058349609375,1142.156494140625,548.3453979492188,921.06201171875,2150.41259765625,486.0549621582031,555.19970703125,12954.318359375,1000.4649047851562,3069.470703125,1132.9287109375,435.93011474609375,1005.8499145507812,846.77880859375,2792.148681640625,980.6234130859375,4019.160400390625,191.09849548339844,499.4825439453125,1520.950927734375,486.3337707519531,503.4322814941406,526.4464721679688,993.0086669921875,2178.897705078125,3156.938720703125,3516.464599609375,63.53842544555664,1042.9835205078125,15296.2763671875,802.8848266601562,18376.830078125
2015-08-27,1106.4549560546875,2397.384765625,1397.1033935546875,683.5049438476562,1076.501220703125,3770.24267578125,1256.034912109375,6019.90966796875,738.3689575195312,634.9041748046875,1325.0379638671875,1320.150634765625,2372.790771484375,1381.730712890625,268.7535705566406,1191.5751953125,1156.0848388671875,551.28125,925.3751220703125,2174.4921875,490.6551513671875,571.78271484375,13190.4609375,1001.6083374023438,3015.619873046875,1156.4208984375,442.935302734375,1021.2575073242188,849.2003173828125,2797.995849609375,1006.3678588867188,4196.58837890625,194.35665893554688,504.0093994140625,1534.130126953125,490.0738525390625,515.8681640625,538.2805786132812,1019.1044921875,2198.04052734375,3169.754150390625,3599.6181640625,66.52957153320312,1066.8575439453125,15249.271484375,812.4681396484375,18574.439453125
2015-08-28,1137.0107421875,2462.08544921875,1433.3917236328125,715.0524291992188,1110.3411865234375,3854.886474609375,1281.04443359375,6278.21630859375,757.650390625,650.9671630859375,1323.6861572265625,1391.9586181640625,2379.56591796875,1437.3814697265625,289.04736328125,1255.5672607421875,1165.3707275390625,568.896240234375,967.7228393554688,2197.883544921875,510.5313415527344,593.8931884765625,13896.49609375,1047.5521240234375,3179.512939453125,1194.205078125,460.48638916015625,1067.7706298828125,890.0228881835938,2953.8037109375,1039.1331787109375,4219.8291015625,209.86839294433594,536.0339965820312,1580.744384765625,520.4483642578125,527.1602783203125,560.9911499023438,1059.6160888671875,2255.89501953125,3208.20166015625,3688.31494140625,66.62281799316406,1077.904052734375,15413.013671875,832.6864013671875,19136.3203125
2015-08-31,1149.706298828125,2478.977294921875,1411.511962890625,703.9308471679688,1090.88720703125,3852.30224609375,1260.2032470703125,6456.92724609375,751.9794311523438,658.716796875,1292.2064208984375,1391.26123046875,2298.711181640625,1410.33642578125,279.96563720703125,1226.1456298828125,1154.5372314453125,556.0111694335938,949.6856689453125,2179.99560546875,522.5958862304688,592.4879760742188,13450.451171875,1034.97021484375,3077.275146484375,1165.8182373046875,446.014404296875,1045.385986328125,881.9505615234375,2937.6376953125,1036.7928466796875,4245.30322265625,206.18524169921875,529.3273315429688,1556.5830078125,511.1547546386719,520.5850219726562,547.3101806640625,1044.674560546875,2219.736572265625,3191.1142578125,3674.4560546875,66.414794921875,1075.4097900390625,14938.4638671875,825.4403686523438,18890.48046875
2015-09-01,1097.6324462890625,2377.63134765625,1344.5386962890625,665.9138793945312,1046.4212646484375,3683.01220703125,1193.5108642578125,5972.30517578125,717.9531860351562,618.418701171875,1236.97216796875,1332.1414794921875,2229.60107421875,1344.63037109375,269.53839111328125,1171.715576171875,1120.4893798828125,540.6797485351562,904.9855346679688,2109.821533203125,506.0179443359375,571.6890258789062,13190.4609375,980.6382446289062,3010.937744140625,1137.8226318359375,430.0028076171875,1017.4782104492188,848.6236572265625,2807.282958984375,977.1128540039062,3963.2958984375,200.66050720214844,520.44091796875,1523.8795166015625,498.5742492675781,498.7153015136719,531.5083618164062,1013.948486328125,2139.761474609375,3057.260986328125,3492.44287109375,64.42787170410156,1038.1729736328125,14397.205078125,800.8981323242188,18165.689453125
2015-09-02,1102.5816650390625,2424.58251953125,1337.60107421875,654.0654296875,1039.8818359375,3679.7822265625,1208.794677734375,6048.7841796875,712.2821655273438,615.6006469726562,1237.551513671875,1329.0740966796875,2233.21484375,1341.5098876953125,264.380859375,1151.8558349609375,1101.917724609375,527.3868408203125,881.8511352539062,2115.78369140625,496.90435791015625,565.8801879882812,13004.4091796875,968.6280517578125,3064.78759765625,1137.8226318359375,425.7689514160156,1019.6583251953125,843.7801513671875,2803.1552734375,963.0704956054688,3904.748779296875,193.0817108154297,508.0335388183594,1518.51025390625,486.7870178222656,484.8502197265625,524.736328125,1006.5828857421875,2120.193115234375,3034.477294921875,3558.966064453125,64.39200592041016,1043.3397216796875,14676.1748046875,788.0425415039062,18095.400390625
2015-09-03,1117.6444091796875,2476.11376953125,1333.3316650390625,648.904541015625,1024.0244140625,3716.611572265625,1193.5108642578125,6196.27685546875,723.6243286132812,627.29541015625,1256.6710205078125,1336.603515625,2277.9326171875,1354.1656494140625,266.7353515625,1161.0504150390625,1092.6318359375,529.4257202148438,897.9274291992188,2151.330322265625,501.85174560546875,567.0980834960938,13149.91015625,969.7720336914062,3103.8095703125,1141.738037109375,426.1537780761719,1044.368408203125,847.8165893554688,2808.31396484375,971.261962890625,3907.43017578125,194.35665893554688,509.8777770996094,1537.5467529296875,488.0338134765625,491.42547607421875,520.7687377929688,999.8484497070312,2120.61865234375,3008.845947265625,3552.497314453125,66.54391479492188,1056.167724609375,14492.720703125,782.5498046875,18182.390625
2015-09-04,1094.4049072265625,2406.832275390625,1308.3834228515625,635.3113403320312,1005.38818359375,3663.627685546875,1194.900390625,6068.2939453125,711.1480102539062,619.9685668945312,1213.0247802734375,1316.3857421875,2147.391357421875,1334.74853515625,265.16571044921875,1141.558349609375,1078.703369140625,520.4553833007812,880.6744995117188,2105.69384765625,491.089111328125,555.76171875,12396.169921875,959.4777221679688,3042.935791015625,1106.49951171875,419.5337219238281,1018.0594482421875,831.671875,2737.461669921875,959.5599365234375,3822.962890625,191.02769470214844,506.6921081542969,1500.2064208984375,483.0469665527344,483.13482666015625,504.8304748535156,964.3875122070312,2076.8017578125,2987.486572265625,3489.670654296875,64.38484954833984,1035.3223876953125,14089.4296875,750.7616577148438,17792.16015625
2015-09-07,1090.5318603515625,2363.602783203125,1324.7933349609375,638.800537109375,1013.5623168945312,3670.089599609375,1176.838134765625,6138.52783203125,712.2821655273438,616.8687133789062,1210.127685546875,1308.02001953125,2098.155517578125,1344.8038330078125,268.0808410644531,1137.145263671875,1077.155517578125,515.3989868164062,892.0458984375,2072.44091796875,492.824951171875,554.8250122070312,12563.138671875,987.1204223632812,3079.61669921875,1128.22998046875,415.453857421875,1030.414306640625,841.5892944335938,2774.263427734375,954.8792114257812,3820.281005859375,194.0025177001953,511.21923828125,1524.1236572265625,480.55352783203125,487.42315673828125,505.9248962402344,968.38623046875,2061.913330078125,2971.822509765625,3491.519287109375,65.23124694824219,1050.6446533203125,14150.076171875,739.07470703125,17860.470703125
2015-09-08,1034.5849609375,2302.623291015625,1270.8944091796875,630.1504516601562,1006.696044921875,3538.2763671875,1103.1988525390625,5813.107421875,679.1632690429688,580.5159301757812,1170.9234619140625,1268.281494140625,2006.912109375,1343.5902099609375,276.37774658203125,1139.7196044921875,1063.227294921875,516.4593505859375,883.41943359375,1993.55224609375,483.885009765625,537.30517578125,12269.751953125,990.1701049804688,2960.9892578125,1111.0020751953125,420.0725402832031,1024.745361328125,834.5548095703125,2725.767333984375,922.11376953125,3699.166015625,194.28582763671875,510.88397216796875,1515.5819091796875,481.1202087402344,462.5516052246094,498.4003601074219,955.4434814453125,2025.75439453125,2860.7529296875,3376.028564453125,64.54981994628906,1031.046142578125,13696.75,733.1145629882812,17427.080078125
